UniProtIds,Genes,ProteinGroups,ProteinNames,ProteinDescriptions,Valid,Comparison (group1/group2),Condition Numerator,Condition Denominator,# of Ratios,Group,AVG Group Quantity Denominator,AVG Group Quantity Numerator,AVG Log2 Ratio,Absolute AVG Log2 Ratio,% Change,Ratio,Standard Deviation,Pvalue,Qvalue,Degrees Of Freedom,Standard Error,Organisms,Protein Coverage,Molecular Weight,GO Biological Process,GO Molecular Function,GO Cellular Component,Database,Protein Existence,Sequence Version,FASTAName,FASTAHeader,# Unique Total Peptides,# Unique Total EG.Id
Q8IVT2,MISP,Q8IVT2,MISP_HUMAN,Mitotic interactor and substrate of PLK1,TRUE,T / M,T,M,10,Q8IVT2,28.959321975708,35.0405769348144,0.27,0.27,21.00,1.21,0,7.52E-01,6.98E-01,9,0.273143468448942,Homo sapiens,0%,75356.52,"mitotic nuclear division,cell division",actin binding,"cytoskeleton,plasma membrane,focal adhesion,cell cortex,intracellular membrane-bounded organelle",sp,1,1,uniprot_sprot_2015-08-28_HUMAN,>sp|Q8IVT2|MISP_HUMAN Mitotic interactor and substrate of PLK1 OS=Homo sapiens GN=MISP PE=1 SV=1,30,36
Q8IWA4,MFN1,Q8IWA4,MFN1_HUMAN,Mitofusin-1,TRUE,T / M,T,M,20,Q8IWA4,25.1340732574462,34.0804138183593,0.44,0.44,35.59,1.36,0,7.06E-01,6.78E-01,19,0.318017868155038,Homo sapiens,0%,84100.43,"mitochondrial fusion,macroautophagy","GTPase activity,GTP binding","mitochondrion,mitochondrial outer membrane,integral component of membrane",sp,1,2,uniprot_sprot_2015-08-28_HUMAN,>sp|Q8IWA4|MFN1_HUMAN Mitofusin-1 OS=Homo sapiens GN=MFN1 PE=1 SV=2,10,11
Q8IWB7,WDFY1,Q8IWB7,WDFY1_HUMAN,WD repeat and FYVE domain-containing protein 1,TRUE,T / M,T,M,20,Q8IWB7,84.0664672851562,123.817527770996,0.56,0.56,47.29,1.47,0,2.17E-01,4.53E-01,19,0.471435264734795,Homo sapiens,0%,46323.74,"biological_process,positive regulation of toll-like receptor 3 signaling pathway,positive regulation of toll-like receptor 4 signaling pathway","protein binding,1-phosphatidylinositol binding,zinc ion binding","nucleus,early endosome,cytosol",sp,1,1,uniprot_sprot_2015-08-28_HUMAN,>sp|Q8IWB7|WDFY1_HUMAN WD repeat and FYVE domain-containing protein 1 OS=Homo sapiens GN=WDFY1 PE=1 SV=1,19,27
Q8IWZ3,ANKHD1,Q8IWZ3,ANKH1_HUMAN,Ankyrin repeat and KH domain-containing protein 1,TRUE,T / M,T,M,15,Q8IWZ3,56.412857055664,97.9806442260742,0.80,0.80,73.68,1.74,0,2.25E-01,4.62E-01,14,0.430571072434121,Homo sapiens,0.40%,269457.51,innate immune response,poly(A) RNA binding,"nucleoplasm,cytoplasm",sp,1,1,uniprot_sprot_2015-08-28_HUMAN,>sp|Q8IWZ3|ANKH1_HUMAN Ankyrin repeat and KH domain-containing protein 1 OS=Homo sapiens GN=ANKHD1 PE=1 SV=1,49,61
Q8IXB1,DNAJC10,Q8IXB1,DJC10_HUMAN,DnaJ homolog subfamily C member 10,TRUE,T / M,T,M,35,Q8IXB1,95.9155197143554,139.320861816406,0.54,0.54,45.25,1.45,0,3.27E-01,5.30E-01,34,0.261291732439799,Homo sapiens,1.30%,91079.68,"negative regulation of protein phosphorylation,ER-associated ubiquitin-dependent protein catabolic process,positive regulation of ATPase activity,protein folding in endoplasmic reticulum,response to endoplasmic reticulum stress,cell redox homeostasis,oxidation-reduction process,intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress","ATPase activator activity,protein binding,protein disulfide oxidoreductase activity,disulfide oxidoreductase activity,oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor,Hsp70 protein binding,chaperone binding,ATPase binding,misfolded protein binding","endoplasmic reticulum,endoplasmic reticulum lumen,membrane,endoplasmic reticulum chaperone complex",sp,1,2,uniprot_sprot_2015-08-28_HUMAN,>sp|Q8IXB1|DJC10_HUMAN DnaJ homolog subfamily C member 10 OS=Homo sapiens GN=DNAJC10 PE=1 SV=2,23,31
Q8IXI1,RHOT2,Q8IXI1,MIRO2_HUMAN,Mitochondrial Rho GTPase 2,TRUE,T / M,T,M,10,Q8IXI1,289.913452148437,104.586029052734,-1.47,1.47,-63.93,0.36,0,3.94E-01,5.63E-01,9,1.13858723674098,Homo sapiens,1.60%,68117.83,"small GTPase mediated signal transduction,cellular homeostasis,mitochondrion transport along microtubule,regulation of small GTPase mediated signal transduction,mitochondrial outer membrane permeabilization","GTPase activity,calcium ion binding,protein binding,GTP binding","cytosol,plasma membrane,membrane,integral component of mitochondrial outer membrane,extracellular exosome",sp,1,2,uniprot_sprot_2015-08-28_HUMAN,>sp|Q8IXI1|MIRO2_HUMAN Mitochondrial Rho GTPase 2 OS=Homo sapiens GN=RHOT2 PE=1 SV=2,20,27
Q8IXI2,RHOT1,Q8IXI2,MIRO1_HUMAN,Mitochondrial Rho GTPase 1,TRUE,T / M,T,M,5,Q8IXI2,12.2633695602417,15.2742614746093,0.32,0.32,24.55,1.25,0,7.26E-01,6.87E-01,4,0.512334589439058,Homo sapiens,0%,70784.21,"small GTPase mediated signal transduction,cellular homeostasis,mitochondrion transport along microtubule,regulation of small GTPase mediated signal transduction,mitochondrial outer membrane permeabilization","molecular_function,GTPase activity,calcium ion binding,protein binding,GTP binding","mitochondrion,cytosol,plasma membrane,membrane,integral component of mitochondrial outer membrane",sp,1,2,uniprot_sprot_2015-08-28_HUMAN,>sp|Q8IXI2|MIRO1_HUMAN Mitochondrial Rho GTPase 1 OS=Homo sapiens GN=RHOT1 PE=1 SV=2,13,15
Q8IXK2,GALNT12,Q8IXK2,GLT12_HUMAN,Polypeptide N-acetylgalactosaminyltransferase 12,TRUE,T / M,T,M,5,Q8IXK2,200.414627075195,58.7742233276367,-1.77,1.77,-70.67,0.29,0,5.84E-01,6.37E-01,4,0.517715765696643,Homo sapiens,0%,66938.34,O-glycan processing,"polypeptide N-acetylgalactosaminyltransferase activity,carbohydrate binding,metal ion binding","Golgi membrane,integral component of membrane",sp,1,3,uniprot_sprot_2015-08-28_HUMAN,>sp|Q8IXK2|GLT12_HUMAN Polypeptide N-acetylgalactosaminyltransferase 12 OS=Homo sapiens GN=GALNT12 PE=1 SV=3,2,2
Q8IXQ6,PARP9,Q8IXQ6,PARP9_HUMAN,Poly [ADP-ribose] polymerase 9,TRUE,T / M,T,M,45,Q8IXQ6,994.792358398437,478.095062255859,-1.06,1.06,-51.94,0.48,0,5.51E-01,6.27E-01,44,0.36593480673196,Homo sapiens,2.90%,96343.24,"double-strand break repair,cell migration,regulation of response to interferon-gamma","NAD+ ADP-ribosyltransferase activity,protein binding","nucleus,nucleoplasm,cytoplasm,mitochondrion,cytosol,membrane",sp,1,2,uniprot_sprot_2015-08-28_HUMAN,>sp|Q8IXQ6|PARP9_HUMAN Poly [ADP-ribose] polymerase 9 OS=Homo sapiens GN=PARP9 PE=1 SV=2,22,26
Q8IXT5,RBM12B,Q8IXT5,RB12B_HUMAN,RNA-binding protein 12B,TRUE,T / M,T,M,10,Q8IXT5,201.756683349609,44.8156929016113,-2.17,2.17,-77.79,0.22,0,3.73E-01,5.51E-01,9,0.673787465834429,Homo sapiens,0%,118102.8,,"nucleotide binding,poly(A) RNA binding",,sp,1,2,uniprot_sprot_2015-08-28_HUMAN,>sp|Q8IXT5|RB12B_HUMAN RNA-binding protein 12B OS=Homo sapiens GN=RBM12B PE=1 SV=2,18,24
Q8IY17,PNPLA6,Q8IY17,PLPL6_HUMAN,Neuropathy target esterase,TRUE,T / M,T,M,25,Q8IY17,92.7508850097656,145.991546630859,0.65,0.65,57.40,1.57,0,2.95E-01,5.10E-01,24,0.385512280090546,Homo sapiens,0.90%,149994.74,"angiogenesis,animal organ morphogenesis,developmental process,phosphatidylcholine metabolic process,glycerophospholipid catabolic process",lysophospholipase activity,"endoplasmic reticulum,endoplasmic reticulum membrane,membrane,integral component of membrane",sp,1,2,uniprot_sprot_2015-08-28_HUMAN,>sp|Q8IY17|PLPL6_HUMAN Neuropathy target esterase OS=Homo sapiens GN=PNPLA6 PE=1 SV=2,16,18
Q8IY21,DDX60,Q8IY21,DDX60_HUMAN,Probable ATP-dependent RNA helicase DDX60,TRUE,T / M,T,M,25,Q8IY21,92.9673690795898,54.6299095153808,-0.77,0.77,-41.24,0.59,0,1.96E-01,4.38E-01,24,0.383941363096958,Homo sapiens,1.90%,197853.05,"response to virus,innate immune response,defense response to virus,positive regulation of MDA-5 signaling pathway,positive regulation of RIG-I signaling pathway","double-stranded DNA binding,double-stranded RNA binding,single-stranded RNA binding,helicase activity,protein binding,ATP binding","cytoplasm,intermediate filament cytoskeleton",sp,1,3,uniprot_sprot_2015-08-28_HUMAN,>sp|Q8IY21|DDX60_HUMAN Probable ATP-dependent RNA helicase DDX60 OS=Homo sapiens GN=DDX60 PE=1 SV=3,24,27
Q8IY22,CMIP,Q8IY22,CMIP_HUMAN,C-Maf-inducing protein,TRUE,T / M,T,M,5,Q8IY22,5.70514488220214,10.0472373962402,0.82,0.82,76.11,1.76,0,7.77E-01,7.07E-01,4,0.748081036823103,Homo sapiens,1.30%,86330.64,,,"nucleus,cytoplasm",sp,1,3,uniprot_sprot_2015-08-28_HUMAN,>sp|Q8IY22|CMIP_HUMAN C-Maf-inducing protein OS=Homo sapiens GN=CMIP PE=1 SV=3,6,7
Q8IY67,RAVER1,Q8IY67,RAVR1_HUMAN,Ribonucleoprotein PTB-binding 1,TRUE,T / M,T,M,15,Q8IY67,82.4110260009765,57.0201797485351,-0.53,0.53,-30.81,0.69,0,9.58E-01,7.55E-01,14,0.347177104675643,Homo sapiens,0%,63877.03,"mRNA splicing, via spliceosome","nucleotide binding,nucleic acid binding,poly(A) RNA binding","nucleus,cytoplasm",sp,1,1,uniprot_sprot_2015-08-28_HUMAN,>sp|Q8IY67|RAVR1_HUMAN Ribonucleoprotein PTB-binding 1 OS=Homo sapiens GN=RAVER1 PE=1 SV=1,22,38
Q8IYB5,SMAP1,Q8IYB5,SMAP1_HUMAN,Stromal membrane-associated protein 1,TRUE,T / M,T,M,10,Q8IYB5,58.398639678955,259.934844970703,2.15,2.15,345.10,4.45,0,5.76E-01,6.35E-01,9,0.775384799247848,Homo sapiens,2.60%,50386.49,"positive regulation of GTPase activity,positive regulation of erythrocyte differentiation,regulation of clathrin-dependent endocytosis","GTPase activator activity,clathrin binding,metal ion binding","cytoplasm,plasma membrane",sp,1,2,uniprot_sprot_2015-08-28_HUMAN,>sp|Q8IYB5|SMAP1_HUMAN Stromal membrane-associated protein 1 OS=Homo sapiens GN=SMAP1 PE=1 SV=2,7,9
Q8IYD1,GSPT2,Q8IYD1,ERF3B_HUMAN,Eukaryotic peptide chain release factor GTP-binding subunit ERF3B,TRUE,T / M,T,M,30,Q8IYD1,1873.52587890625,159.54866027832,-3.55,3.55,-91.48,0.09,0,2.02E-01,4.45E-01,29,0.507359141173909,Homo sapiens,2.70%,68883.2,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay,cytoplasmic translational termination,translational termination,cell cycle","translation release factor activity,GTPase activity,protein binding,GTP binding,poly(A) RNA binding","cytosol,translation release factor complex",sp,1,2,uniprot_sprot_2015-08-28_HUMAN,>sp|Q8IYD1|ERF3B_HUMAN Eukaryotic peptide chain release factor GTP-binding subunit ERF3B OS=Homo sapiens GN=GSPT2 PE=1 SV=2,13,23
Q8IYI6,EXOC8,Q8IYI6,EXOC8_HUMAN,Exocyst complex component 8,TRUE,T / M,T,M,10,Q8IYI6,28.7647647857666,15.5081758499145,-0.89,0.89,-46.09,0.54,0,3.28E-02,1.83E-01,9,0.320059918764338,Homo sapiens,0%,81799.07,"exocyst assembly,endosome organization,protein transport,regulation of macroautophagy,extracellular matrix disassembly,exocyst localization","protein binding,Ral GTPase binding","exocyst,cytoplasm,late endosome,cytosol,plasma membrane,membrane,growth cone",sp,1,2,uniprot_sprot_2015-08-28_HUMAN,>sp|Q8IYI6|EXOC8_HUMAN Exocyst complex component 8 OS=Homo sapiens GN=EXOC8 PE=1 SV=2,20,27
Q8IZ69,TRMT2A,Q8IZ69,TRM2A_HUMAN,tRNA (uracil-5-)-methyltransferase homolog A,TRUE,T / M,T,M,10,Q8IZ69,12.509819984436,11.8718681335449,-0.08,0.08,-5.10,0.95,0,9.04E-01,7.39E-01,9,0.384694110655223,Homo sapiens,0%,68725.57,"RNA methylation,RNA processing","nucleotide binding,RNA methyltransferase activity,poly(A) RNA binding",,sp,1,2,uniprot_sprot_2015-08-28_HUMAN,>sp|Q8IZ69|TRM2A_HUMAN tRNA (uracil-5-)-methyltransferase homolog A OS=Homo sapiens GN=TRMT2A PE=1 SV=2,23,27
Q8IZ81,ELMOD2,Q8IZ81,ELMD2_HUMAN,ELMO domain-containing protein 2,TRUE,T / M,T,M,10,Q8IZ81,59.1152534484863,29.1193218231201,-1.02,1.02,-50.74,0.49,0,2.52E-02,1.58E-01,9,0.395813053569185,Homo sapiens,0%,34960.59,"positive regulation of GTPase activity,regulation of defense response to virus,defense response to virus",GTPase activator activity,membrane,sp,1,1,uniprot_sprot_2015-08-28_HUMAN,>sp|Q8IZ81|ELMD2_HUMAN ELMO domain-containing protein 2 OS=Homo sapiens GN=ELMOD2 PE=1 SV=1,8,9
Q8IZ83,ALDH16A1,Q8IZ83,A16A1_HUMAN,Aldehyde dehydrogenase family 16 member A1,TRUE,T / M,T,M,25,Q8IZ83,107.348556518554,112.269081115722,0.06,0.06,4.58,1.05,0,2.08E-01,4.50E-01,24,0.32838329376808,Homo sapiens,1.60%,85127.45,oxidation-reduction process,"aminobutyraldehyde dehydrogenase activity,4-trimethylammoniobutyraldehyde dehydrogenase activity","membrane,extracellular exosome",sp,1,2,uniprot_sprot_2015-08-28_HUMAN,>sp|Q8IZ83|A16A1_HUMAN Aldehyde dehydrogenase family 16 member A1 OS=Homo sapiens GN=ALDH16A1 PE=1 SV=2,23,29
Q8IZE3,SCYL3,Q8IZE3,PACE1_HUMAN,Protein-associating with the carboxyl-terminal domain of ezrin,TRUE,T / M,T,M,5,Q8IZE3,3.7267723083496,1.52638483047485,-1.29,1.29,-59.04,0.41,0,1.54E-01,3.90E-01,4,0.516124799409636,Homo sapiens,1.30%,82857.49,"protein phosphorylation,cell migration","protein binding,ATP binding,kinase activity","cytoplasm,Golgi apparatus,lamellipodium",sp,1,3,uniprot_sprot_2015-08-28_HUMAN,>sp|Q8IZE3|PACE1_HUMAN Protein-associating with the carboxyl-terminal domain of ezrin OS=Homo sapiens GN=SCYL3 PE=1 SV=3,9,10
Q8IZH2,XRN1,Q8IZH2,XRN1_HUMAN,5'-3' exoribonuclease 1,TRUE,T / M,T,M,15,Q8IZH2,99.0935821533203,62.7874603271484,-0.66,0.66,-36.64,0.63,0,2.62E-01,4.87E-01,14,0.524807349514419,Homo sapiens,0.50%,194107.28,"nuclear-transcribed mRNA catabolic process,rRNA catabolic process,regulation of mRNA stability,nuclear mRNA surveillance,histone mRNA catabolic process,nucleic acid phosphodiester bond hydrolysis","DNA binding,exonuclease activity,protein binding,poly(A) RNA binding","nucleus,cytoplasm,Golgi apparatus,cytosol,plasma membrane,membrane,intermediate filament cytoskeleton",sp,1,1,uniprot_sprot_2015-08-28_HUMAN,>sp|Q8IZH2|XRN1_HUMAN 5'-3' exoribonuclease 1 OS=Homo sapiens GN=XRN1 PE=1 SV=1,26,30
Q8IZL8,PELP1,Q8IZL8,PELP1_HUMAN,"Proline-, glutamic acid- and leucine-rich protein 1",TRUE,T / M,T,M,25,Q8IZL8,109.228981018066,143.349075317382,0.39,0.39,31.24,1.31,0,8.27E-01,7.19E-01,24,0.464675108092478,Homo sapiens,0%,119699.62,"transcription, DNA-templated,rRNA processing,positive regulation of transcription from RNA polymerase II promoter,cellular response to estrogen stimulus","chromatin binding,protein binding,transcription factor binding,poly(A) RNA binding","nucleus,nucleoplasm,nucleolus,cytoplasm,transcriptionally active chromatin,MLL1 complex",sp,1,2,uniprot_sprot_2015-08-28_HUMAN,">sp|Q8IZL8|PELP1_HUMAN Proline-, glutamic acid- and leucine-rich protein 1 OS=Homo sapiens GN=PELP1 PE=1 SV=2",29,44
Q8N0U8,VKORC1L1,Q8N0U8,VKORL_HUMAN,Vitamin K epoxide reductase complex subunit 1-like protein 1,TRUE,T / M,T,M,10,Q8N0U8,35.560791015625,39.003978729248,0.13,0.13,9.68,1.10,0,8.70E-01,7.33E-01,9,0.638377313578628,Homo sapiens,6.20%,19835.67,"peptidyl-glutamic acid carboxylation,cellular response to oxidative stress,vitamin K metabolic process,oxidation-reduction process","vitamin-K-epoxide reductase (warfarin-sensitive) activity,quinone binding","endoplasmic reticulum membrane,integral component of membrane",sp,1,2,uniprot_sprot_2015-08-28_HUMAN,>sp|Q8N0U8|VKORL_HUMAN Vitamin K epoxide reductase complex subunit 1-like protein 1 OS=Homo sapiens GN=VKORC1L1 PE=1 SV=2,4,4
Q8N163,CCAR2,Q8N163,CCAR2_HUMAN,Cell cycle and apoptosis regulator protein 2,TRUE,T / M,T,M,60,Q8N163,531.8203125,383.844055175781,-0.47,0.47,-27.82,0.72,0,9.89E-01,7.60E-01,59,0.224918037793124,Homo sapiens,1.50%,102901.56,"transcription, DNA-templated,mRNA processing,cellular response to DNA damage stimulus,cell cycle,RNA splicing,response to UV,Wnt signaling pathway,negative regulation of cell growth,regulation of protein stability,negative regulation of proteasomal ubiquitin-dependent protein catabolic process,regulation of DNA-templated transcription, elongation,regulation of circadian rhythm,positive regulation of apoptotic process,negative regulation of catalytic activity,mitochondrial fragmentation involved in apoptotic process,negative regulation of transcription, DNA-templated,rhythmic process,positive regulation of canonical Wnt signaling pathway,regulation of protein deacetylation,regulation of cellular response to heat,negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage,positive regulation of DNA damage checkpoint","RNA polymerase II core binding,enzyme inhibitor activity,protein binding,enzyme binding,poly(A) RNA binding","nuclear chromatin,nucleus,nucleoplasm,cytoplasm,mitochondrial matrix,DBIRD complex,spliceosomal complex",sp,1,2,uniprot_sprot_2015-08-28_HUMAN,>sp|Q8N163|CCAR2_HUMAN Cell cycle and apoptosis regulator protein 2 OS=Homo sapiens GN=CCAR2 PE=1 SV=2,50,76
Q8N1F7,NUP93,Q8N1F7,NUP93_HUMAN,Nuclear pore complex protein Nup93,TRUE,T / M,T,M,85,Q8N1F7,182.855072021484,504.229034423828,1.46,1.46,175.75,2.76,0,3.64E-02,1.95E-01,84,0.202469719347506,Homo sapiens,2.70%,93488.28,"mRNA export from nucleus,tRNA export from nucleus,protein import into nucleus,nuclear envelope organization,mitotic nuclear envelope disassembly,regulation of glucose transport,viral process,protein sumoylation,poly(A)+ mRNA export from nucleus,viral transcription,gene silencing by RNA,nuclear pore complex assembly,positive regulation of SMAD protein import into nucleus,SMAD protein signal transduction,renal system development,glomerular visceral epithelial cell development,intracellular transport of virus,glomerular visceral epithelial cell migration,regulation of cellular response to heat,negative regulation of hydrogen peroxide-induced cell death","protein binding,structural constituent of nuclear pore","nuclear envelope,nuclear pore,membrane,nuclear membrane,nuclear periphery",sp,1,2,uniprot_sprot_2015-08-28_HUMAN,>sp|Q8N1F7|NUP93_HUMAN Nuclear pore complex protein Nup93 OS=Homo sapiens GN=NUP93 PE=1 SV=2,45,56
Q8N1G2,CMTR1,Q8N1G2,CMTR1_HUMAN,Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1,TRUE,T / M,T,M,10,Q8N1G2,10.4198894500732,27.8629817962646,1.42,1.42,167.40,2.67,0,3.41E-01,5.34E-01,9,0.604010529069417,Homo sapiens,0%,95320.78,"7-methylguanosine mRNA capping,mRNA methylation,cap1 mRNA methylation","nucleic acid binding,mRNA (nucleoside-2'-O-)-methyltransferase activity","nucleus,nucleoplasm,cytoplasm",sp,1,1,uniprot_sprot_2015-08-28_HUMAN,>sp|Q8N1G2|CMTR1_HUMAN Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1 OS=Homo sapiens GN=CMTR1 PE=1 SV=1,26,28
Q8N1G4,LRRC47,Q8N1G4,LRC47_HUMAN,Leucine-rich repeat-containing protein 47,TRUE,T / M,T,M,45,Q8N1G4,703.070678710937,295.28955078125,-1.25,1.25,-58.00,0.42,0,6.25E-01,6.49E-01,44,0.324858934699195,Homo sapiens,0%,63472.94,phenylalanyl-tRNA aminoacylation,"poly(A) RNA binding,phenylalanine-tRNA ligase activity",phenylalanine-tRNA ligase complex,sp,1,1,uniprot_sprot_2015-08-28_HUMAN,>sp|Q8N1G4|LRC47_HUMAN Leucine-rich repeat-containing protein 47 OS=Homo sapiens GN=LRRC47 PE=1 SV=1,28,40
Q8N1N4,KRT78,Q8N1N4,K2C78_HUMAN,"Keratin, type II cytoskeletal 78",TRUE,T / M,T,M,55,Q8N1N4,1758.69714355468,5061.2724609375,1.52,1.52,187.79,2.88,0,8.42E-01,7.24E-01,54,0.408511901196051,Homo sapiens,18.80%,56865.82,,structural molecule activity,"extracellular space,keratin filament,extracellular exosome",sp,2,2,uniprot_sprot_2015-08-28_HUMAN,">sp|Q8N1N4|K2C78_HUMAN Keratin, type II cytoskeletal 78 OS=Homo sapiens GN=KRT78 PE=2 SV=2",13,14
Q8N201,INTS1,Q8N201,INT1_HUMAN,Integrator complex subunit 1,TRUE,T / M,T,M,14,Q8N201,170.348480224609,90.8520812988281,-0.91,0.91,-46.67,0.53,0,8.24E-01,7.19E-01,13,0.380059493592716,Homo sapiens,0%,244297.32,"snRNA processing,U2 snRNA 3'-end processing,snRNA transcription from RNA polymerase II promoter",,"nucleoplasm,membrane,integral component of membrane,nuclear membrane,integrator complex",sp,1,2,uniprot_sprot_2015-08-28_HUMAN,>sp|Q8N201|INT1_HUMAN Integrator complex subunit 1 OS=Homo sapiens GN=INTS1 PE=1 SV=2,44,50
Q8N2F6,ARMC10,Q8N2F6,ARM10_HUMAN,Armadillo repeat-containing protein 10,TRUE,T / M,T,M,10,Q8N2F6,26.9417896270751,38.8755378723144,0.53,0.53,44.29,1.44,0,3.64E-01,5.49E-01,9,0.502972813036619,Homo sapiens,0%,37539.97,regulation of growth,,"mitochondrion,endoplasmic reticulum membrane,integral component of membrane",sp,1,1,uniprot_sprot_2015-08-28_HUMAN,>sp|Q8N2F6|ARM10_HUMAN Armadillo repeat-containing protein 10 OS=Homo sapiens GN=ARMC10 PE=1 SV=1,9,11
Q8N2G8,GHDC,Q8N2G8,GHDC_HUMAN,GH3 domain-containing protein,TRUE,T / M,T,M,5,Q8N2G8,20.2678050994873,18.9308490753173,-0.10,0.10,-6.60,0.93,0,2.44E-01,4.78E-01,4,0.529707847143413,Homo sapiens,1.50%,57522.97,biological_process,molecular_function,"nuclear envelope,endoplasmic reticulum,membrane",sp,1,2,uniprot_sprot_2015-08-28_HUMAN,>sp|Q8N2G8|GHDC_HUMAN GH3 domain-containing protein OS=Homo sapiens GN=GHDC PE=1 SV=2,8,8
Q8N2K0,ABHD12,Q8N2K0,ABD12_HUMAN,Monoacylglycerol lipase ABHD12,TRUE,T / M,T,M,25,Q8N2K0,9767.1259765625,4073.80639648437,-1.26,1.26,-58.29,0.42,0,6.06E-01,6.42E-01,24,0.569170329491403,Homo sapiens,0%,45096.76,"phosphatidylserine catabolic process,adult walking behavior,response to auditory stimulus,acylglycerol catabolic process,glycerophospholipid catabolic process,monoacylglycerol catabolic process","lysophospholipase activity,acylglycerol lipase activity","plasma membrane,integral component of membrane,AMPA glutamate receptor complex",sp,1,2,uniprot_sprot_2015-08-28_HUMAN,>sp|Q8N2K0|ABD12_HUMAN Monoacylglycerol lipase ABHD12 OS=Homo sapiens GN=ABHD12 PE=1 SV=2,12,17
